number,value,params_alpha,params_colsample_bytree,params_eval_metric,params_lambda,params_learning_rate,params_max_depth,params_min_child_weight,params_objective,params_subsample,params_tree_method,state
76,0.8947743030678967,7.043516611569208,0.5287926407076301,logloss,2.4725325737147017,0.01613439953985129,15,72,binary:logistic,0.7240015241005823,gpu_hist,COMPLETE
77,0.8914538516251677,2.60797046831242,0.7010570713747475,logloss,7.462778207298467,0.0269975124681067,5,108,binary:logistic,0.7623418582440508,gpu_hist,COMPLETE
78,0.8957954056642184,1.062615806799783,0.49487748718622504,logloss,1.5060094083957742,0.0181954477325385,17,51,binary:logistic,0.7034050468194476,gpu_hist,COMPLETE
79,0.8954779584070558,1.097869230828815,0.49671295836486884,logloss,1.3650619252077738,0.011735399763804569,17,16,binary:logistic,0.6198089071522032,gpu_hist,COMPLETE
80,0.895213440464366,0.7506471194676878,0.4930716976992864,logloss,1.4144274277521978,0.010788200333488377,17,49,binary:logistic,0.7439792853083206,gpu_hist,COMPLETE
81,0.8948423912816961,9.774253756749058,0.40779120966222654,logloss,0.9627892707893769,0.012355967671717967,17,14,binary:logistic,0.6228272502066535,gpu_hist,COMPLETE
82,0.8949782263735674,0.986607287709287,0.5062436014402234,logloss,2.948553159359247,0.017207547761543013,17,9,binary:logistic,0.6736243122653577,gpu_hist,COMPLETE
83,0.8950455737091869,4.239657254359072,0.5180482865635031,logloss,0.7554417583473741,0.022954970307304493,17,26,binary:logistic,0.563779845515077,gpu_hist,COMPLETE
84,0.879877583354544,2.6575914514190893,0.4750869387346219,logloss,1.983881090862327,0.009188573274641882,3,39,binary:logistic,0.7008809833442003,gpu_hist,COMPLETE
85,0.8938836834192325,5.2641915038616585,0.4612802172367496,logloss,0.4528088406070401,0.0069612207371181085,17,18,binary:logistic,0.7875089537448341,gpu_hist,COMPLETE
86,0.8947844396611133,1.418301506286498,0.5762011340228169,logloss,1.4221744397684182,0.03713823559127893,9,29,binary:logistic,0.6371030642941266,gpu_hist,COMPLETE
87,0.8956400777871786,3.3197328725707407,0.43029494900831106,logloss,4.3935166882111725,0.011578812213013441,17,2,binary:logistic,0.8180034578765105,gpu_hist,COMPLETE
88,0.8960395684999005,3.4476228054622764,0.3383074461818139,logloss,4.985759169233186,0.015241360828323754,17,2,binary:logistic,0.8138909602489699,gpu_hist,COMPLETE
89,0.895977648043054,3.4009115667063705,0.35624597401621316,logloss,4.393045625107518,0.014242235574771916,17,2,binary:logistic,0.853483093842227,gpu_hist,COMPLETE
90,0.8960857185275165,3.7075811569605657,0.3562836364698938,logloss,4.511535869075648,0.014178884753931848,17,1,binary:logistic,0.8204328730688848,gpu_hist,COMPLETE
91,0.8959554317580773,3.271318756803582,0.35003947553835923,logloss,4.359029672103728,0.013664100198151124,17,1,binary:logistic,0.8194689773097773,gpu_hist,COMPLETE
92,0.8958783092858121,3.4394803463855514,0.336765999814219,logloss,4.679771604531659,0.011328003248605414,17,10,binary:logistic,0.8213265235398314,gpu_hist,COMPLETE
93,0.8957628803216575,3.380987743705289,0.3392826538742508,logloss,2.061211409686183,0.011196225463138709,17,4,binary:logistic,0.8551554839794664,gpu_hist,COMPLETE
94,0.8960967239099856,2.1642729242829524,0.34053528545111267,logloss,4.486946492397339,0.01558286899222714,17,9,binary:logistic,0.8299573967579444,gpu_hist,COMPLETE
95,0.8960288167837723,3.418611609903639,0.33811337509702855,logloss,4.785514887255877,0.015367535160468546,17,3,binary:logistic,0.822371203969723,gpu_hist,COMPLETE
96,0.895664046741293,2.06576860735527,0.34137200484087277,logloss,4.818669207293019,0.015315837772767689,17,1,binary:logistic,0.8613307986560264,gpu_hist,COMPLETE
97,0.8960777686387633,2.160486710897472,0.33733110203654126,logloss,4.842368716201402,0.014878471695986476,17,9,binary:logistic,0.8570601453748973,gpu_hist,COMPLETE
98,0.8955683132079392,2.0822589919774193,0.31982269743729735,logloss,2.7490471573107365,0.007882184659430148,17,8,binary:logistic,0.8469129199770048,gpu_hist,COMPLETE
